SYS
DEFAULT                                                                                                                         ,SYSTEM                        ,TEMP

AUDSYS
DEFAULT                                                                                                                         ,USERS                         ,TEMP

SYSTEM
DEFAULT                                                                                                                         ,SYSTEM                        ,TEMP

SYSBACKUP
DEFAULT                                                                                                                         ,USERS                         ,TEMP

SYSDG
DEFAULT                                                                                                                         ,USERS                         ,TEMP

SYSKM
DEFAULT                                                                                                                         ,USERS                         ,TEMP

SYSRAC
DEFAULT                                                                                                                         ,USERS                         ,TEMP

OUTLN
DEFAULT                                                                                                                         ,SYSTEM                        ,TEMP

DBSFWUSER
DEFAULT                                                                                                                         ,SYSAUX                        ,TEMP

XS$NULL
DEFAULT                                                                                                                         ,SYSTEM                        ,TEMP

GSMADMIN_INTERNAL
DEFAULT                                                                                                                         ,SYSAUX                        ,TEMP

GSMUSER
DEFAULT                                                                                                                         ,USERS                         ,TEMP

DIP
DEFAULT                                                                                                                         ,USERS                         ,TEMP

REMOTE_SCHEDULER_AGENT
DEFAULT                                                                                                                         ,USERS                         ,TEMP

ORACLE_OCM
DEFAULT                                                                                                                         ,USERS                         ,TEMP

SYS$UMF
DEFAULT                                                                                                                         ,USERS                         ,TEMP

DBSNMP
DEFAULT                                                                                                                         ,SYSAUX                        ,TEMP

APPQOSSYS
DEFAULT                                                                                                                         ,SYSAUX                        ,TEMP

GSMCATUSER
DEFAULT                                                                                                                         ,USERS                         ,TEMP

GGSYS
DEFAULT                                                                                                                         ,SYSAUX                        ,TEMP

XDB
DEFAULT                                                                                                                         ,SYSAUX                        ,TEMP

ANONYMOUS
DEFAULT                                                                                                                         ,SYSAUX                        ,TEMP

WMSYS
DEFAULT                                                                                                                         ,SYSAUX                        ,TEMP

MDDATA
DEFAULT                                                                                                                         ,USERS                         ,TEMP

OJVMSYS
DEFAULT                                                                                                                         ,USERS                         ,TEMP

CTXSYS
DEFAULT                                                                                                                         ,SYSAUX                        ,TEMP

ORDSYS
DEFAULT                                                                                                                         ,USERS                         ,TEMP

ORDDATA
DEFAULT                                                                                                                         ,USERS                         ,TEMP

ORDPLUGINS
DEFAULT                                                                                                                         ,USERS                         ,TEMP

SI_INFORMTN_SCHEMA
DEFAULT                                                                                                                         ,USERS                         ,TEMP

MDSYS
DEFAULT                                                                                                                         ,SYSAUX                        ,TEMP

OLAPSYS
DEFAULT                                                                                                                         ,SYSAUX                        ,TEMP

DVSYS
DEFAULT                                                                                                                         ,SYSAUX                        ,TEMP

LBACSYS
DEFAULT                                                                                                                         ,SYSTEM                        ,TEMP

DVF
