+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,       10240, 10002.875,      237.125
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,       10240,  10056.75,       183.25
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,       10240,     10001,          239
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,        7168,      7012,          156
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,        7168,  7044.125,      123.875
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,        7168,  7059.875,      108.125
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,       10240,  7067.625,     3172.375
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,       10240,  10019.75,       220.25
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,        7168,      7132,           36
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,       10240,   10118.5,        121.5
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,        7168,   7089.75,        78.25
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,       10240,   10201.5,         38.5
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,       10240, 10195.875,       44.125
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,        7168,  7110.625,       57.375
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,       10240, 10083.375,      156.625
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,       10240,  10187.75,        52.25
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,       10240, 10026.875,      213.125
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,       10240, 10187.875,       52.125
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,       10240, 10187.625,       52.375
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,        7168,      7055,          113
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,       10240,  10187.25,        52.75
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_DATA               ,        7168,  7136.375,       31.625
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_IDX                ,       10240,  10116.75,       123.25
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_IDX                ,       10240,  8875.625,     1364.375
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,APPS_TS_TX_IDX                ,       10240,   8603.25,      1636.75
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,ATTENDANCE_DATA               ,         560,       410,          150
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,ATTENDANCE_DATA               ,        1000,       950,           50
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,ATTENDANCE_INDEX              ,        1000,    577.75,       422.25
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,INDAOLSPC                     ,        1210,      .125,     1209.875
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,INDAOLSPC                     ,        1800,      .125,     1799.875
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,INDAOLSPC                     ,        1800,      .125,     1799.875
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,INDAOLSPC                     ,        1800,      .125,     1799.875
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,INDMISCSPC                    ,         271,   119.875,      151.125
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,KOELDATA                      ,        1000,   868.875,      131.125
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,LGMKZ                         ,       10240,         1,        10239
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,       10240,     10240,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,       10240,     10240,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,        7168,      7168,            0
